Purity	Accuracy	a	b
0.0	0.8362578594885711	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.001002004	0.8353150915292401	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.002004008	0.8347138675825402	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.0030060122	0.8353620905871585	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.004008016	0.8347274245276796	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.00501002	0.8340636953022922	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.006012024	0.8348224431647674	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.007014028	0.8348123403642292	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.008016032	0.8350598417101986	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.009018037	0.834425660210183	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.010020041	0.8353048767746507	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.011022045	0.8345521877195454	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.01202405	0.8345710685690928	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.013026054	0.8348138095858286	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.014028058	0.8361602810666686	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.015030063	0.834149975752251	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.016032066	0.8345195137302143	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.01703407	0.8356780708570655	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.018036075	0.8360598447786141	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.01903808	0.8364522040863518	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.020040084	0.8358822171511378	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.021042088	0.8364776182452958	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.022044092	0.8356062461935841	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.023046097	0.833751181615641	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.024048101	0.8354865238665354	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.025050106	0.8349864472431638	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.02605211	0.8351137414516304	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.027054114	0.8344104304752558	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.028056119	0.8347044722026364	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.029058123	0.8345389078124812	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.030060127	0.8350749772335921	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.031062132	0.8360097390174777	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.032064136	0.8355318579201002	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03306614	0.8359138626838861	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.03406814	0.8352638256505549	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.035070144	0.8351077202134028	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.036072146	0.8339811435329367	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.03707415	0.8371786495739931	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.03807615	0.8368822006727122	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.039078154	0.8350950356286427	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.040080156	0.8358321188364244	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.04108216	0.8370829291942363	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.04208416	0.8353337455375188	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.043086164	0.8348506132704966	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.044088166	0.8360208442798479	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.04509017	0.8358035646633574	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.04609217	0.8353155602562097	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.047094174	0.8364495327877827	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.048096176	0.8356153106661504	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.04909818	0.834302714512406	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.05010018	0.8354369317232879	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.051102184	0.8352422992734589	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.052104186	0.8352919810282373	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05310619	0.835303691234185	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05410819	0.8357710729229848	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.055110194	0.8351782195205663	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.056112196	0.8364901837851785	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.0571142	0.8354782003002517	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.0581162	0.8370711801754561	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.059118204	0.8343979399466928	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.060120206	0.8374753620490513	[0.834, 0.841]	-----------------------------------------------------------------------------------||---------------
0.06112221	0.8351901965045506	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06212421	0.8360756737134081	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.063126214	0.8356393461747551	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06412822	0.8350580932765451	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06513023	0.8345625357962192	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.06613223	0.8352063938516543	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06713424	0.8365726140258771	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.068136245	0.8354136709631835	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06913825	0.8353246473374909	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07014026	0.8357124059219434	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07114226	0.8351366684465449	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07214427	0.8358875785387992	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.073146276	0.8364197302887183	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07414828	0.8367396209899095	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07515029	0.8342656167882248	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.076152295	0.835690485659865	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.0771543	0.8338705556251849	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.07815631	0.8358752896574927	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07915831	0.8359089528441398	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08016032	0.8361722808163987	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.081162326	0.8365467218319573	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08216433	0.833894122339218	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.08316634	0.834784498270814	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.084168345	0.8374174125420183	[0.834, 0.841]	-----------------------------------------------------------------------------------||---------------
0.08517035	0.8353725322046601	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08617236	0.837059753335785	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.08717436	0.8350036636653554	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08817637	0.8350532831691436	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.089178376	0.8366062683253831	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09018038	0.8354900881608915	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09118239	0.835566803147005	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.092184395	0.8353428772041301	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.0931864	0.8356166304055932	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09418841	0.8354405522450347	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09519041	0.835866198344209	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09619242	0.8360269372909857	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.097194426	0.8356935097310015	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09819643	0.8346381823429841	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.09919844	0.8359745286739197	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.100200444	0.8352001140329516	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10120245	0.8361339982690471	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10220446	0.8357418934890236	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10320646	0.835046422873934	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10420847	0.8371511567457903	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.105210476	0.8353739808114008	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10621248	0.8357488615798162	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10721449	0.8354609158304306	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.108216494	0.8349183262069114	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.1092185	0.8350799720427663	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11022051	0.8363298059311058	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.11122251	0.8356008592002562	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11222452	0.8350183126191414	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.113226525	0.8354702602000273	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11422853	0.835431248825677	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11523054	0.8347967026171151	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.116232544	0.8346594203227827	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11723455	0.8352547084731768	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11823656	0.8361863746107974	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.11923856	0.835421523221415	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.12024057	0.8349609769199176	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.121242575	0.8366119215042066	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.12224458	0.8341818161516029	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.12324659	0.835200189341687	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.124248594	0.8353607331458183	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.1252506	0.8344670491384432	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.12625259	0.8346370099504713	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.12725459	0.8338947255007969	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.12825659	0.8346034645014048	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.12925859	0.834166131302491	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.13026059	0.8344180744908368	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.13126259	0.8345075369998838	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.13226458	0.8346655941814602	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.13326658	0.8333048632412853	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.13426858	0.8343811380649402	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.13527058	0.8354158493385019	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.13627258	0.8342762173065431	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.13727458	0.8359550648414926	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.13827658	0.8349070988083134	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.13927858	0.8342328473596498	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.14028057	0.8350464606447563	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.14128257	0.8339471174420492	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.14228457	0.8339264460560498	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.14328657	0.8354956364910192	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.14428857	0.8337432571154284	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.14529057	0.8361128909894476	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.14629257	0.8355739861423288	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.14729457	0.8344797863448832	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.14829656	0.8355406020948725	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.14929856	0.8342230167449634	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.15030056	0.8348947418921395	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.15130256	0.8349481183335427	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.15230456	0.8359733501602928	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.15330656	0.8354838416370444	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.15430856	0.8336386078716677	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.15531056	0.8340602860659534	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.15631256	0.8344716012340657	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.15731455	0.833238711722672	[0.829, 0.837]	----------------------------------------------------------------------------------||----------------
0.15831655	0.8331942538097167	[0.829, 0.837]	----------------------------------------------------------------------------------||----------------
0.15931855	0.833881025080818	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.16032055	0.8329163094098091	[0.829, 0.837]	----------------------------------------------------------------------------------||----------------
0.16132255	0.8328822169466134	[0.829, 0.837]	----------------------------------------------------------------------------------||----------------
0.16232455	0.8332968881373753	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.16332655	0.8345270362773242	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.16432855	0.833696829363532	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.16533054	0.8336490724427292	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.16633254	0.8319312230081839	[0.828, 0.836]	----------------------------------------------------------------------------------||----------------
0.16733454	0.8334449841496228	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.16833654	0.8338466553593077	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.16933854	0.8339106802165537	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.17034054	0.8316451675517166	[0.828, 0.835]	----------------------------------------------------------------------------------||----------------
0.17134254	0.8324324533268561	[0.829, 0.836]	----------------------------------------------------------------------------------||----------------
0.17234454	0.8321542758159477	[0.828, 0.836]	----------------------------------------------------------------------------------||----------------
0.17334653	0.8329482525552796	[0.829, 0.837]	----------------------------------------------------------------------------------||----------------
0.17434853	0.8319988102628747	[0.828, 0.836]	----------------------------------------------------------------------------------||----------------
