Purity	Accuracy	a	b
0.0041082148	0.9049109125008852	[0.875, 0.925]	----------------------------------------------------------------------|-*-|-----
0.0042084153	0.8894801580475267	[0.858, 0.911]	--------------------------------------------------------------------|--*|-------
0.004308616	0.9080504148838586	[0.879, 0.927]	----------------------------------------------------------------------|-*-|-----
0.0044088163	0.8923780461732882	[0.862, 0.913]	--------------------------------------------------------------------|--*-|------
0.004509017	0.9031783224352042	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.0046092174	0.9010636844352932	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.004709418	0.9012254279218223	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.0048096185	0.9043225712429105	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.004909819	0.895227331856828	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.0050100195	0.8931688687895913	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.00511022	0.8993527556139401	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.0052104206	0.8913831444927358	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.005310621	0.8958548304914518	[0.865, 0.917]	---------------------------------------------------------------------|-*-|------
0.0054108216	0.8953111957441542	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.005511022	0.8940560555237548	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.0056112227	0.8992910757450562	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.0057114232	0.9025158442410489	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.0058116238	0.895698182830896	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.0059118243	0.8963858722002646	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.006012025	0.8951019626525564	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.0061122254	0.8992147858858643	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.006212426	0.89878988705603	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.0063126264	0.8953232234179047	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.006412827	0.8937236164819025	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.0065130275	0.8990835733559981	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.006613228	0.9026859581080042	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.0067134285	0.896098189293725	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.006813629	0.8996910468389508	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.0069138296	0.896951099927688	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.00701403	0.8995945966638169	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.0071142307	0.9040749312759905	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.007214431	0.8980783411609761	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.0073146317	0.8991966456004011	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.0074148322	0.8986516614617911	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.007515033	0.892341844514606	[0.862, 0.913]	--------------------------------------------------------------------|--*-|------
0.0076152333	0.8998380587455783	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.007715434	0.9007236388291994	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.007815634	0.9074662463957004	[0.878, 0.927]	----------------------------------------------------------------------|-*-|-----
0.007915834	0.8993829560745935	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.008016034	0.8972397674838518	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.008116234	0.8994194300059419	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.008216434	0.9002514636044128	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.008316634	0.89833844355103	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.008416834	0.9119006708059456	[0.883, 0.931]	----------------------------------------------------------------------|-*-|-----
0.008517034	0.8964623488893342	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.008617234	0.9085845189463309	[0.88, 0.928]	----------------------------------------------------------------------|-*-|-----
0.0087174345	0.9031608899811138	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.008817635	0.9087557673938108	[0.88, 0.928]	----------------------------------------------------------------------|-*-|-----
0.008917835	0.8957901078243095	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.009018035	0.8981182189735382	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.009118235	0.9001376623451136	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.009218435	0.9077355525798146	[0.879, 0.927]	----------------------------------------------------------------------|-*-|-----
0.009318635	0.8980578566253723	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.009418835	0.898096683133161	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.009519035	0.9052879737103107	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.009619235	0.8970255145693963	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.009719435	0.9039144201692754	[0.874, 0.924]	---------------------------------------------------------------------|--*|------
0.009819635	0.8963234120001977	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.009919835	0.897210700890784	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.010020035	0.8939311066190028	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.010120235	0.8972310617081665	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.010220435	0.894621832960333	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.0103206355	0.8987417842096785	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.010420836	0.8957473890702806	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.010521036	0.8972715097553972	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.010621236	0.8996781923816612	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.010721436	0.8928938395308222	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.010821636	0.900987572846989	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.010921836	0.9015218086236922	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.011022036	0.8938999057189618	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.011122236	0.9038869341103917	[0.874, 0.924]	---------------------------------------------------------------------|--*|------
0.011222436	0.903264046258105	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.011322636	0.8894118640904058	[0.858, 0.911]	--------------------------------------------------------------------|--*|-------
0.011422836	0.9003132404740959	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.011523036	0.9014393201985208	[0.872, 0.921]	---------------------------------------------------------------------|--*|------
0.011623236	0.8986764718241325	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.011723436	0.903202741541052	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.0118236365	0.9059273445940509	[0.877, 0.925]	----------------------------------------------------------------------|-*-|-----
0.011923837	0.898004058558936	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.012024037	0.9018592099271543	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.012124237	0.8993564938546457	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.012224437	0.9020614620733741	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.012324637	0.8950205878080109	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.012424837	0.9000776394771768	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.012525037	0.9022981207256848	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.012625237	0.8992364749231496	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.012725437	0.8988731703370718	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.012825637	0.8991908552165436	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.012925837	0.9127445173089126	[0.884, 0.931]	----------------------------------------------------------------------|--*|-----
0.013026037	0.8891362331195186	[0.858, 0.911]	--------------------------------------------------------------------|--*|-------
0.013126237	0.8970250677012043	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.013226437	0.8922224398096501	[0.862, 0.913]	--------------------------------------------------------------------|--*-|------
0.013326637	0.8980773902580149	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.0134268375	0.8942853748773486	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.013527038	0.9000179644301364	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.013627238	0.8978363922876373	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.013727438	0.8975757792880391	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.013827638	0.8949962646383642	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.013927838	0.897722271653529	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.014028038	0.9028578799645339	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.014128238	0.8959010901445632	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.014228438	0.8927914587554732	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.014328638	0.8946428471823639	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.014428838	0.8977549802556424	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.014529038	0.9050493552517436	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.014629238	0.897085195603042	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.014729438	0.9056785181460829	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.014829638	0.8974233154998551	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.0149298385	0.8934414909982882	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.015030039	0.9001908508810166	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.015130239	0.9043657632994087	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.015230439	0.9043664434362148	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.015330639	0.9004608950355204	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.015430839	0.9030424642989489	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.015531039	0.9003497647338282	[0.87, 0.921]	---------------------------------------------------------------------|--*|------
0.01563124	0.8949906210944467	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.01573144	0.8940275027630438	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.015831642	0.9028209155422432	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.015931843	0.8918751029852493	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.016032044	0.9014256136916698	[0.872, 0.921]	---------------------------------------------------------------------|--*|------
0.016132245	0.9060968326083024	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.016232446	0.9039381856230068	[0.874, 0.924]	---------------------------------------------------------------------|--*|------
0.016332647	0.901381480266877	[0.872, 0.921]	---------------------------------------------------------------------|--*|------
0.016432848	0.8992589245662961	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.016533049	0.9071120783921605	[0.878, 0.926]	----------------------------------------------------------------------|-*-|-----
0.01663325	0.9004470313113347	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.01673345	0.8961186120183444	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.016833652	0.8976660001149342	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.016933853	0.9043054875779575	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.017034054	0.9025843708996338	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.017134255	0.8965415667565866	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.017234456	0.9036678730107797	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.017334657	0.9011538614944378	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.017434858	0.9120505816971243	[0.883, 0.931]	----------------------------------------------------------------------|-*-|-----
0.017535059	0.8980997962269983	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.01763526	0.8951565849479469	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.01773546	0.9018148042996498	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.017835662	0.9035972581958596	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.017935863	0.8991168721179195	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.018036064	0.8979772756130088	[0.868, 0.918]	---------------------------------------------------------------------|-*-|------
0.018136265	0.8984084602493572	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.018236466	0.8995011071355287	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.018336667	0.9010139780057254	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.018436868	0.8968646931558796	[0.867, 0.917]	---------------------------------------------------------------------|-*-|------
0.018537069	0.9007297354688061	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.01863727	0.8934406866416263	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.01873747	0.8937031790151587	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.018837672	0.9020941807083168	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.018937873	0.9014815576197639	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.019038074	0.8993303671650712	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.019138275	0.8983997730655395	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.019238476	0.9029363022347867	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.019338677	0.9021596144281914	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.019438878	0.8995670322978648	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.019539079	0.9066793843696692	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.01963928	0.8991994450865424	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.01973948	0.8997196934654275	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.019839682	0.9040163077477428	[0.874, 0.924]	---------------------------------------------------------------------|--*|------
0.019939883	0.8962538304013647	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.020040084	0.8949520215422806	[0.864, 0.916]	---------------------------------------------------------------------|-*-|------
0.020140285	0.8992883000716247	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.020240486	0.8993971645249131	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.020340687	0.8918460970667182	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.020440888	0.8992384037018636	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.020541089	0.9008131783808007	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.02064129	0.9049641588178476	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.02074149	0.8987437247742127	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.020841692	0.898810883304712	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.020941893	0.9023692873384294	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.021042094	0.9021854109419606	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.021142295	0.8910342711576366	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.021242496	0.9034021872026121	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.021342697	0.910541783824501	[0.882, 0.929]	----------------------------------------------------------------------|-*-|-----
0.021442898	0.8915074862004896	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.021543099	0.9052849641768235	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.0216433	0.9024054349847132	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.0217435	0.9059896848274825	[0.877, 0.925]	----------------------------------------------------------------------|-*-|-----
0.021843702	0.8935173363670847	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.021943903	0.912287949450852	[0.884, 0.931]	----------------------------------------------------------------------|-*-|-----
0.022044104	0.8967173412806005	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.022144305	0.9016111557103933	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.022244506	0.9025147679810175	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.022344707	0.8985473821367344	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.022444908	0.8930085661140942	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.022545109	0.9025917827101638	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.02264531	0.8951705867236861	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.02274551	0.8941583802171265	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.022845712	0.898426522967942	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.022945913	0.9025041505139548	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.023046114	0.902960149295351	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
