Purity	Accuracy	a	b
0.0240481	0.8360204576661631	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.024448901	0.8352310448684425	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.024849704	0.8351560508354118	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.025250506	0.8342335484198107	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.025651308	0.8341083306653952	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.02605211	0.8351214011933589	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.026452912	0.8350918573837812	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.026853714	0.8356556181389934	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.027254516	0.8356468590971847	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.027655318	0.8363392113552547	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.02805612	0.8360740060416537	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.028456923	0.8364227068576822	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.028857725	0.8356819717058829	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.029258527	0.8358157204849882	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.029659329	0.8347669858009203	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.030060131	0.8347951150701709	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.030460933	0.8356243602286287	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.030861735	0.8356153232686091	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.031262536	0.8347202599651907	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.031663336	0.8356517533251026	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.032064136	0.8350210957141749	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.032464936	0.8357396481147767	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.032865737	0.8359110093005022	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.033266537	0.8361999484297837	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.033667337	0.8369070148548843	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.034068137	0.8354892165378492	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.034468938	0.8358544065686243	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.034869738	0.8356278560739784	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03527054	0.8357228023875408	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03567134	0.8356208668838577	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03607214	0.8362768467979041	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.03647294	0.8356936529757082	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03687374	0.8345131616363414	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.03727454	0.8378662552294196	[0.834, 0.841]	-----------------------------------------------------------------------------------||---------------
0.03767534	0.8370556545912549	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.03807614	0.8350859682705393	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03847694	0.8353212085970602	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03887774	0.8362131464766646	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.03927854	0.8351069747030815	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.03967934	0.8342735263940173	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.04008014	0.8356322614807571	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.04048094	0.8340652828965307	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.04088174	0.8358428430042337	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.041282542	0.8358877638615088	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.041683342	0.8349113986720688	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.042084143	0.8353432025961851	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.042484943	0.836696733508951	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.042885743	0.834823325975224	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.043286543	0.8352846855539903	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.043687344	0.835718144230446	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.044088144	0.8350564320322569	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.044488944	0.8356768380279194	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.044889744	0.8349140538356189	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.045290545	0.8354171511359314	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.045691345	0.8368509913022211	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.046092145	0.8350290679929385	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.046492945	0.8359813881389568	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.046893746	0.8347787078346286	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.047294546	0.8350932765417336	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.047695346	0.8354699068912086	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.048096146	0.8366222896741784	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.048496947	0.836038353650417	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
